interaction_id,customer_id,product_id,rating,timestamp,quantity,purchase_amount,interaction_type
INT_0000326,CUST_0329,PROD_00063,5.0,2024-03-30,1,3518.47,purchase
INT_0000327,CUST_0478,PROD_00054,4.5,2023-08-12,1,9442.54,purchase
INT_0000328,CUST_0082,PROD_00007,4.0,2023-11-18,3,78397.86,purchase
INT_0000329,CUST_0265,PROD_00126,3.5,2024-05-21,1,548.2,cart_add
INT_0000330,CUST_0151,PROD_00044,4.0,2023-08-27,1,34110.93,purchase
INT_0000331,CUST_0701,PROD_00058,4.5,2023-11-21,1,1757.13,cart_add
INT_0000332,CUST_0063,PROD_00112,5.0,2023-09-21,1,790.38,cart_add
INT_0000333,CUST_0870,PROD_00111,4.5,2023-08-29,1,1363.36,purchase
INT_0000334,CUST_0455,PROD_00136,3.0,2023-07-28,1,5480.59,purchase
INT_0000335,CUST_0843,PROD_00083,4.0,2024-03-12,2,2898.24,purchase
INT_0000336,CUST_0335,PROD_00103,4.5,2024-02-22,2,5011.04,purchase
INT_0000337,CUST_0966,PROD_00106,4.5,2023-06-14,1,1371.54,purchase
INT_0000338,CUST_0154,PROD_00070,3.0,2023-08-05,2,2870.74,purchase
INT_0000339,CUST_0800,PROD_00076,4.0,2023-12-19,2,6806.6,purchase
INT_0000340,CUST_0597,PROD_00073,4.0,2024-01-26,2,5439.66,cart_add
INT_0000341,CUST_0979,PROD_00076,4.5,2023-08-18,1,3403.3,view
INT_0000342,CUST_0646,PROD_00055,4.0,2023-05-05,2,15698.48,purchase
INT_0000343,CUST_0053,PROD_00040,4.0,2024-06-16,1,2286.53,purchase
INT_0000344,CUST_0857,PROD_00090,5.0,2023-12-03,1,2228.92,cart_add
INT_0000345,CUST_0371,PROD_00053,3.5,2023-04-29,1,6856.41,purchase
INT_0000346,CUST_0981,PROD_00130,4.0,2023-12-27,1,11682.93,purchase
INT_0000347,CUST_0371,PROD_00103,5.0,2024-04-04,2,5011.04,purchase
INT_0000348,CUST_0848,PROD_00052,4.0,2023-09-08,2,22527.34,purchase
INT_0000349,CUST_0599,PROD_00035,4.5,2023-10-21,1,1999.37,purchase
INT_0000350,CUST_0419,PROD_00058,5.0,2024-05-21,1,1757.13,cart_add
INT_0000351,CUST_0922,PROD_00126,4.0,2023-06-20,1,548.2,purchase
INT_0000352,CUST_0568,PROD_00114,4.5,2023-04-14,1,681.42,purchase
INT_0000353,CUST_0442,PROD_00092,3.0,2023-03-16,1,2848.09,view
INT_0000354,CUST_0941,PROD_00106,4.0,2023-05-11,1,1371.54,
INT_0000355,CUST_0730,PROD_00136,3.5,2023-12-11,1,5480.59,cart_add
INT_0000356,CUST_0740,PROD_00104,5.0,2023-12-30,2,3365.54,view
INT_0000357,CUST_0646,PROD_00039,4.5,2023-10-24,2,7588.78,cart_add
INT_0000358,CUST_0752,PROD_00126,4.0,2024-06-05,1,548.2,view
INT_0000359,CUST_0608,PROD_00143,4.5,2024-04-09,1,18762.24,purchase
INT_0000360,CUST_0521,PROD_00044,3.5,2023-04-10,1,34110.93,purchase
INT_0000361,CUST_0050,PROD_00062,4.5,2024-06-04,2,8041.56,purchase
INT_0000362,CUST_0331,PROD_00031,4.5,2023-05-27,1,133814.82,view
INT_0000363,CUST_0904,PROD_00082,4.0,2024-06-15,1,12141.51,view
INT_0000364,CUST_0322,PROD_00095,3.5,2023-05-02,1,2465.32,purchase
INT_0000365,CUST_0230,PROD_00060,4.0,2023-09-23,3,58252.38,cart_add
INT_0000366,CUST_0947,PROD_00042,4.0,2023-04-09,1,1961.46,cart_add
INT_0000367,CUST_0773,PROD_00106,4.5,2023-02-10,3,4114.62,purchase
INT_0000368,CUST_0819,PROD_00078,4.0,2023-01-27,1,4758.22,purchase
INT_0000369,CUST_0971,PROD_00067,4.0,2024-06-17,1,4994.62,purchase
INT_0000370,CUST_0941,PROD_00042,4.5,2023-05-03,1,1961.46,purchase
INT_0000371,CUST_0270,PROD_00057,3.0,2023-10-13,1,2369.94,purchase
INT_0000372,CUST_0363,PROD_00056,4.0,2023-08-16,1,886.99,purchase
INT_0000373,CUST_0520,PROD_00096,4.5,2024-06-09,1,860.39,purchase
INT_0000374,CUST_0705,PROD_00046,5.0,2024-03-19,1,2320.56,cart_add
INT_0000375,CUST_0534,PROD_00094,4.5,2023-02-06,2,3982.86,cart_add
INT_0000376,CUST_0252,PROD_00054,4.5,2023-08-14,1,9442.54,purchase
INT_0000377,CUST_0156,PROD_00047,4.0,2024-05-23,1,6755.43,purchase
INT_0000378,CUST_0897,PROD_00136,4.0,2023-08-08,1,5480.59,purchase
INT_0000379,CUST_0572,PROD_00116,4.5,2023-02-09,1,333.34,purchase
INT_0000380,CUST_0390,PROD_00027,4.0,2023-12-24,1,43843.14,cart_add
INT_0000381,CUST_0185,PROD_00024,4.0,2023-10-27,1,727.27,purchase
INT_0000382,CUST_0646,PROD_00050,3.5,2024-05-07,1,8406.54,purchase
INT_0000383,CUST_0987,PROD_00129,5.0,2023-10-22,1,13645.52,purchase
INT_0000384,CUST_0254,PROD_00025,3.5,2024-04-20,3,6205.86,cart_add
INT_0000385,CUST_0356,PROD_00127,5.0,2024-05-10,2,26418.3,view
INT_0000386,CUST_0616,PROD_00050,3.5,2023-10-25,1,8406.54,purchase
INT_0000387,CUST_0872,PROD_00102,3.5,2023-11-27,1,3942.17,purchase
INT_0000388,CUST_0401,PROD_00057,3.5,2023-09-24,2,4739.88,purchase
INT_0000389,CUST_0746,PROD_00122,4.5,2023-02-16,1,693.71,purchase
INT_0000390,CUST_0587,PROD_00102,4.0,2023-04-23,2,7884.34,cart_add
INT_0000391,CUST_0338,PROD_00143,4.0,2023-01-22,2,37524.48,purchase
INT_0000392,CUST_0722,PROD_00075,3.0,2023-03-06,1,4249.13,purchase
INT_0000393,CUST_0371,PROD_00102,5.0,2024-02-10,2,7884.34,purchase
INT_0000394,CUST_0821,PROD_00036,4.0,2024-02-28,1,10068.24,cart_add
INT_0000395,CUST_0963,PROD_00094,4.5,2024-06-23,1,1991.43,purchase
INT_0000396,CUST_0497,PROD_00122,3.5,2023-01-25,1,693.71,cart_add
INT_0000397,CUST_0254,PROD_00092,4.0,2024-01-22,1,2848.09,purchase
INT_0000398,CUST_0759,PROD_00096,5.0,2023-03-20,1,860.39,cart_add
INT_0000399,CUST_0781,PROD_00143,3.5,2023-06-05,1,18762.24,purchase
INT_0000400,CUST_0401,PROD_00116,4.0,2023-11-16,2,666.68,purchase
INT_0000401,CUST_0762,PROD_00002,4.0,2023-07-27,1,92329.48,view
INT_0000402,CUST_0591,PROD_00127,,2023-04-06,1,13209.15,purchase
INT_0000403,CUST_0286,PROD_00036,5.0,2024-06-30,1,10068.24,purchase
INT_0000404,CUST_0509,PROD_00123,5.0,2023-04-21,1,1299.27,purchase
INT_0000405,CUST_0026,PROD_00010,3.5,2024-01-14,1,20991.01,purchase
INT_0000406,CUST_0319,PROD_00098,4.5,2023-03-27,1,383.97,purchase
INT_0000407,CUST_0886,PROD_00130,4.5,2023-03-27,1,11682.93,cart_add
INT_0000408,CUST_0485,PROD_00088,5.0,2023-08-27,1,4704.5,purchase
INT_0000409,CUST_0422,PROD_00105,3.5,2023-06-04,1,774.81,cart_add
INT_0000410,CUST_0614,PROD_00076,3.0,2023-08-03,2,6806.6,cart_add
INT_0000411,CUST_0559,PROD_00141,5.0,2023-08-30,1,87138.31,cart_add
INT_0000412,CUST_0527,PROD_00091,5.0,2023-03-25,2,2998.4,purchase
INT_0000413,CUST_0080,PROD_00125,4.5,2023-06-15,1,789.12,purchase
INT_0000414,CUST_0203,PROD_00088,5.0,2023-02-09,2,9409.0,purchase
INT_0000415,CUST_0642,PROD_00133,3.5,2024-03-04,1,1381.52,purchase
INT_0000416,CUST_0446,PROD_00110,4.5,2023-10-05,1,1033.53,cart_add
INT_0000417,CUST_0381,PROD_00120,3.5,2023-10-25,1,1629.41,purchase
INT_0000418,CUST_0629,PROD_00074,4.0,2023-09-15,1,3668.68,purchase
INT_0000419,CUST_0339,PROD_00095,4.0,2023-05-19,1,2465.32,cart_add
INT_0000420,CUST_0486,PROD_00103,4.5,2023-06-03,1,2505.52,view
INT_0000421,CUST_0006,PROD_00031,3.5,2023-04-07,1,133814.82,purchase
INT_0000422,CUST_0063,PROD_00103,5.0,2023-03-10,1,2505.52,purchase
INT_0000423,CUST_0232,PROD_00063,3.5,2023-07-17,1,3518.47,cart_add
INT_0000424,CUST_0889,PROD_00141,4.5,2024-01-12,1,87138.31,purchase
INT_0000425,CUST_0261,PROD_00073,4.0,2023-07-27,1,2719.83,purchase
INT_0000426,CUST_0749,PROD_00127,4.0,2023-04-15,1,13209.15,purchase
INT_0000427,CUST_0661,PROD_00078,4.0,2023-10-11,3,14274.66,cart_add
INT_0000428,CUST_0631,PROD_00098,4.0,2023-06-22,1,383.97,purchase
INT_0000429,CUST_0222,PROD_00112,5.0,2023-05-31,1,790.38,purchase
INT_0000430,CUST_0001,PROD_00144,5.0,2023-02-23,1,42410.65,cart_add
INT_0000431,CUST_0436,PROD_00057,3.5,2024-05-27,2,4739.88,purchase
INT_0000432,CUST_0403,PROD_00086,4.0,2024-04-30,1,1468.63,cart_add
INT_0000433,CUST_0325,PROD_00078,4.5,2023-08-08,3,14274.66,view
INT_0000434,CUST_0854,PROD_00144,4.0,2024-03-23,1,42410.65,purchase
INT_0000435,CUST_0808,PROD_00140,3.0,2024-03-21,1,1448.74,purchase
INT_0000436,CUST_0887,PROD_00026,4.0,2023-12-21,1,20390.69,purchase
INT_0000437,CUST_0574,PROD_00072,5.0,2023-07-15,1,3451.13,purchase
INT_0000438,CUST_0766,PROD_00005,4.0,2024-01-05,1,60350.67,purchase
INT_0000439,CUST_0318,PROD_00043,4.5,2023-09-17,1,43262.5,purchase
INT_0000440,CUST_0280,PROD_00033,3.5,2024-05-05,1,9465.44,view
INT_0000441,CUST_0722,PROD_00080,4.0,2023-02-01,2,7313.58,view
INT_0000442,CUST_0623,PROD_00092,3.5,2024-04-29,1,2848.09,cart_add
INT_0000443,CUST_0559,PROD_00127,4.0,2023-01-30,1,13209.15,cart_add
INT_0000444,CUST_0723,PROD_00084,4.0,2023-05-15,1,4501.95,cart_add
INT_0000445,CUST_0123,PROD_00072,4.5,2023-03-05,1,3451.13,view
INT_0000446,CUST_0285,PROD_00057,3.0,2023-01-18,1,2369.94,cart_add
INT_0000447,CUST_0922,PROD_00124,5.0,2024-01-11,1,1078.15,view
INT_0000448,CUST_0413,PROD_00033,4.0,2023-03-04,1,9465.44,cart_add
INT_0000449,CUST_0514,PROD_00128,3.5,2023-06-26,1,2573.7,purchase
INT_0000450,CUST_0204,PROD_00105,3.5,2023-01-04,1,774.81,purchase
INT_0000451,CUST_0121,PROD_00022,4.0,2023-03-30,1,2367.53,purchase
INT_0000452,CUST_0120,PROD_00103,4.0,2023-03-30,1,2505.52,purchase
INT_0000453,CUST_0989,PROD_00017,4.0,2023-01-11,1,8688.45,purchase
INT_0000454,CUST_0084,PROD_00037,4.5,2023-11-12,2,5696.22,cart_add
INT_0000455,CUST_0924,PROD_00003,4.0,2023-05-16,1,77001.71,purchase
INT_0000456,CUST_0294,PROD_00040,3.5,2023-11-20,1,2286.53,cart_add
INT_0000457,CUST_0280,PROD_00072,3.5,2023-10-30,1,3451.13,purchase
INT_0000458,CUST_0095,PROD_00001,4.0,2023-12-24,2,35252.26,purchase
INT_0000459,CUST_0850,PROD_00090,5.0,2023-02-07,2,4457.84,purchase
INT_0000460,CUST_0160,PROD_00005,4.0,2024-03-20,1,60350.67,cart_add
INT_0000461,CUST_0816,PROD_00099,4.0,2024-05-30,1,676.7,cart_add
INT_0000462,CUST_0276,PROD_00099,4.5,2023-09-22,1,676.7,purchase
INT_0000463,CUST_0945,PROD_00119,4.5,2023-07-10,1,3671.07,purchase
INT_0000464,CUST_0331,PROD_00011,3.5,2023-02-04,1,18057.44,purchase
INT_0000465,CUST_0368,PROD_00092,3.0,2024-03-07,1,2848.09,purchase
INT_0000466,CUST_0925,PROD_00117,5.0,2023-11-10,1,795.45,purchase
INT_0000467,CUST_0771,PROD_00061,4.5,2024-04-12,1,76203.75,cart_add
INT_0000468,CUST_0749,PROD_00130,5.0,2023-09-16,1,11682.93,cart_add
INT_0000469,CUST_0495,PROD_00103,4.5,2023-08-28,2,5011.04,view
INT_0000470,CUST_0520,PROD_00114,4.5,2023-10-03,3,2044.26,purchase
INT_0000471,CUST_0030,PROD_00022,3.0,2023-11-04,2,4735.06,view
INT_0000472,CUST_0966,PROD_00110,5.0,2023-05-23,1,1033.53,purchase
INT_0000473,CUST_0983,PROD_00133,3.0,2023-05-25,2,2763.04,purchase
INT_0000474,CUST_0170,PROD_00084,,2023-07-25,2,9003.9,purchase
INT_0000475,CUST_0083,PROD_00125,4.5,2024-03-23,1,789.12,purchase
INT_0000476,CUST_0702,PROD_00080,4.0,2023-01-06,1,3656.79,purchase
INT_0000477,CUST_0483,PROD_00136,3.5,2023-08-06,2,10961.18,cart_add
INT_0000478,CUST_0852,PROD_00106,4.0,2023-04-09,1,1371.54,purchase
INT_0000479,CUST_0958,PROD_00124,5.0,2023-10-17,2,2156.3,cart_add
INT_0000480,CUST_0435,PROD_00024,3.5,2023-12-22,1,727.27,cart_add
INT_0000481,CUST_0601,PROD_00005,5.0,2023-07-02,2,120701.34,purchase
INT_0000482,CUST_0349,PROD_00010,3.5,2024-02-12,2,41982.02,cart_add
INT_0000483,CUST_0142,PROD_00142,3.0,2023-11-06,1,57884.88,purchase
INT_0000484,CUST_0670,PROD_00127,4.0,2023-11-15,1,13209.15,cart_add
INT_0000485,CUST_0036,PROD_00076,4.5,2023-07-03,1,3403.3,cart_add
INT_0000486,CUST_0855,PROD_00099,4.5,2023-12-21,1,676.7,purchase
INT_0000487,CUST_0884,PROD_00030,5.0,2023-06-14,1,146486.01,purchase
INT_0000488,CUST_0394,PROD_00075,,2024-02-16,1,4249.13,purchase
INT_0000489,CUST_0436,PROD_00085,5.0,2024-04-06,1,4169.39,cart_add
INT_0000490,CUST_0730,PROD_00122,4.0,2024-01-09,1,693.71,purchase
INT_0000491,CUST_0435,PROD_00023,4.0,2023-03-23,1,1404.99,purchase
INT_0000492,CUST_0957,PROD_00127,4.0,2024-06-11,2,26418.3,cart_add
INT_0000493,CUST_0466,PROD_00127,4.5,2023-02-10,1,13209.15,purchase
INT_0000494,CUST_0376,PROD_00113,5.0,2024-01-14,1,1776.7,purchase
INT_0000495,CUST_0304,PROD_00109,3.0,2023-10-01,1,2497.06,purchase
INT_0000496,CUST_0018,PROD_00003,3.0,2023-02-06,1,77001.71,purchase
INT_0000497,CUST_0038,PROD_00060,4.5,2023-06-29,1,19417.46,purchase
INT_0000498,CUST_0745,PROD_00077,4.0,2023-10-09,1,3704.94,purchase
INT_0000499,CUST_0633,PROD_00018,5.0,2024-06-20,1,10128.93,purchase
INT_0000500,CUST_0335,PROD_00118,3.5,2023-04-14,1,3101.68,view
INT_0000501,CUST_0081,PROD_00019,4.5,2023-11-06,1,22127.18,purchase
INT_0000502,CUST_0974,PROD_00076,4.0,2023-03-23,2,6806.6,purchase
INT_0000503,CUST_0120,PROD_00095,4.0,2023-11-07,1,2465.32,purchase
INT_0000504,CUST_0813,PROD_00050,4.0,2024-01-19,1,8406.54,purchase
INT_0000505,CUST_0958,PROD_00044,4.5,2023-07-10,1,34110.93,cart_add
INT_0000506,CUST_0620,PROD_00080,3.5,2023-10-19,1,3656.79,purchase
INT_0000507,CUST_0020,PROD_00130,4.5,2023-10-09,1,11682.93,purchase
INT_0000508,CUST_1000,PROD_00138,3.0,2023-08-19,1,398.29,purchase
INT_0000509,CUST_0066,PROD_00131,4.0,2024-04-16,1,973.16,cart_add
INT_0000510,CUST_0337,PROD_00141,4.0,2023-01-13,1,87138.31,purchase
INT_0000511,CUST_0843,PROD_00064,3.5,2024-05-25,1,4524.2,cart_add
INT_0000512,CUST_0690,PROD_00012,4.5,2023-03-22,1,24652.71,purchase
INT_0000513,CUST_0354,PROD_00113,5.0,2024-06-26,1,1776.7,purchase
INT_0000514,CUST_0323,PROD_00019,4.5,2023-06-09,1,22127.18,purchase
INT_0000515,CUST_0361,PROD_00015,4.0,2023-01-24,2,9291.62,purchase
INT_0000516,CUST_0762,PROD_00100,3.5,2023-05-15,1,671.14,view
INT_0000517,CUST_0127,PROD_00095,3.5,2023-04-24,1,2465.32,purchase
INT_0000518,CUST_0163,PROD_00025,5.0,2024-02-15,1,2068.62,purchase
INT_0000519,CUST_0223,PROD_00085,4.5,2023-11-24,2,8338.78,cart_add
INT_0000520,CUST_0681,PROD_00127,5.0,2023-11-22,1,13209.15,purchase
INT_0000521,CUST_0231,PROD_00118,4.0,2024-04-20,1,3101.68,view
INT_0000522,CUST_0161,PROD_00068,3.5,2023-10-23,1,1794.76,cart_add
INT_0000523,CUST_0782,PROD_00127,4.0,2023-04-11,1,13209.15,cart_add
INT_0000524,CUST_0998,PROD_00110,4.0,2023-01-30,1,1033.53,purchase
INT_0000525,CUST_0635,PROD_00138,3.0,2024-02-23,2,796.58,purchase
INT_0000526,CUST_0256,PROD_00045,4.0,2023-04-04,3,13205.88,purchase
INT_0000527,CUST_0616,PROD_00076,4.0,2024-06-07,2,6806.6,view
INT_0000528,CUST_0166,PROD_00107,4.0,2023-09-03,1,310.23,view
INT_0000529,CUST_0944,PROD_00113,4.0,2023-03-08,2,3553.4,purchase
INT_0000530,CUST_0473,PROD_00057,4.0,2024-03-30,3,7109.82,cart_add
INT_0000531,CUST_0997,PROD_00011,4.0,2023-12-06,2,36114.88,view
INT_0000532,CUST_0251,PROD_00134,5.0,2023-01-08,1,1979.73,cart_add
INT_0000533,CUST_0417,PROD_00091,5.0,2024-01-30,1,1499.2,purchase
INT_0000534,CUST_0267,PROD_00002,4.0,2024-06-30,1,92329.48,purchase
INT_0000535,CUST_0848,PROD_00072,4.0,2024-02-12,2,6902.26,cart_add
INT_0000536,CUST_0041,PROD_00060,5.0,2024-06-07,1,19417.46,purchase
INT_0000537,CUST_0807,PROD_00119,4.0,2023-09-26,2,7342.14,purchase
INT_0000538,CUST_0811,PROD_00014,4.0,2024-02-27,1,3357.95,purchase
INT_0000539,CUST_0249,PROD_00021,3.5,2023-04-10,1,24714.25,cart_add
INT_0000540,CUST_0470,PROD_00117,4.5,2023-09-08,2,1590.9,purchase
INT_0000541,CUST_0706,PROD_00141,4.5,2023-09-22,1,87138.31,purchase
INT_0000542,CUST_0780,PROD_00030,4.5,2023-01-27,1,146486.01,purchase
INT_0000543,CUST_0372,PROD_00051,4.5,2023-06-12,1,2505.88,purchase
INT_0000544,CUST_0731,PROD_00063,4.0,2023-05-12,1,3518.47,purchase
INT_0000545,CUST_0394,PROD_00058,4.0,2023-08-05,1,1757.13,purchase
INT_0000546,CUST_0013,PROD_00083,5.0,2024-06-13,1,1449.12,cart_add
INT_0000547,CUST_0175,PROD_00107,4.0,2024-05-28,1,310.23,purchase
INT_0000548,CUST_0887,PROD_00133,3.5,2024-06-21,1,1381.52,purchase
INT_0000549,CUST_0389,PROD_00033,4.5,2023-12-17,1,9465.44,purchase
INT_0000550,CUST_0154,PROD_00111,4.5,2023-05-03,1,1363.36,purchase
INT_0000551,CUST_0471,PROD_00145,4.0,2023-01-13,2,18156.98,cart_add
INT_0000552,CUST_0802,PROD_00030,5.0,2023-07-27,1,146486.01,purchase
INT_0000553,CUST_0642,PROD_00072,4.0,2023-03-10,1,3451.13,view
INT_0000554,CUST_0867,PROD_00137,4.5,2023-02-27,1,9492.91,purchase
INT_0000555,CUST_0251,PROD_00127,5.0,2023-09-08,1,13209.15,cart_add
INT_0000556,CUST_0182,PROD_00101,4.0,2023-10-12,1,3128.53,purchase
INT_0000557,CUST_0851,PROD_00013,5.0,2023-05-16,1,4064.55,purchase
INT_0000558,CUST_0234,PROD_00047,4.5,2024-05-03,1,6755.43,purchase
INT_0000559,CUST_0801,PROD_00043,4.5,2023-03-16,1,43262.5,purchase
INT_0000560,CUST_0086,PROD_00091,4.0,2023-08-09,1,1499.2,purchase
INT_0000561,CUST_0010,PROD_00054,5.0,2023-04-25,1,9442.54,purchase
INT_0000562,CUST_0659,PROD_00052,5.0,2024-04-12,3,33791.01,purchase
INT_0000563,CUST_0417,PROD_00114,4.5,2023-06-30,1,681.42,purchase
INT_0000564,CUST_0291,PROD_00073,3.0,2024-06-28,1,2719.83,purchase
INT_0000565,CUST_0575,PROD_00036,4.5,2023-04-25,3,30204.72,view
INT_0000566,CUST_0500,PROD_00010,4.5,2024-06-05,1,20991.01,purchase
INT_0000567,CUST_0068,PROD_00107,4.0,2023-04-07,2,620.46,purchase
INT_0000568,CUST_0654,PROD_00024,3.5,2023-07-18,2,1454.54,cart_add
INT_0000569,CUST_0219,PROD_00127,,2024-06-27,1,13209.15,cart_add
INT_0000570,CUST_0950,PROD_00067,4.0,2023-06-08,1,4994.62,purchase
INT_0000571,CUST_0406,PROD_00105,4.0,2023-06-10,1,774.81,purchase
INT_0000572,CUST_0486,PROD_00060,5.0,2023-10-03,1,19417.46,purchase
INT_0000573,CUST_0957,PROD_00118,4.0,2023-05-29,1,3101.68,cart_add
INT_0000574,CUST_0850,PROD_00095,4.0,2024-03-11,1,2465.32,cart_add
INT_0000575,CUST_0006,PROD_00066,4.0,2024-02-23,1,4478.86,cart_add
INT_0000576,CUST_0999,PROD_00038,4.0,2023-07-27,1,3016.23,cart_add
INT_0000577,CUST_0302,PROD_00046,3.5,2024-03-13,2,4641.12,purchase
INT_0000578,CUST_0574,PROD_00037,4.0,2024-05-30,1,2848.11,purchase
INT_0000579,CUST_0077,PROD_00011,,2024-05-06,2,36114.88,purchase
INT_0000580,CUST_0975,PROD_00143,3.5,2024-02-04,1,18762.24,view
INT_0000581,CUST_0499,PROD_00039,,2024-01-20,1,3794.39,purchase
INT_0000582,CUST_0351,PROD_00117,4.5,2023-10-19,1,795.45,purchase
INT_0000583,CUST_0768,PROD_00139,4.5,2024-02-28,2,2999.78,view
INT_0000584,CUST_0604,PROD_00037,3.5,2023-04-01,1,2848.11,purchase
INT_0000585,CUST_0560,PROD_00056,3.5,2024-06-27,2,1773.98,cart_add
INT_0000586,CUST_0144,PROD_00143,3.5,2023-11-18,3,56286.72,purchase
INT_0000587,CUST_0792,PROD_00064,4.0,2023-07-08,1,4524.2,purchase
INT_0000588,CUST_0371,PROD_00053,4.0,2023-09-23,1,6856.41,cart_add
INT_0000589,CUST_0024,PROD_00111,4.5,2024-03-13,1,1363.36,purchase
INT_0000590,CUST_0050,PROD_00077,3.5,2024-06-08,1,3704.94,purchase
INT_0000591,CUST_0033,PROD_00119,5.0,2023-12-01,2,7342.14,purchase
INT_0000592,CUST_0589,PROD_00111,3.5,2023-03-19,1,1363.36,view
INT_0000593,CUST_0800,PROD_00032,3.5,2024-06-09,2,6618.36,purchase
INT_0000594,CUST_0945,PROD_00143,4.5,2023-07-15,2,37524.48,cart_add
INT_0000595,CUST_0442,PROD_00113,4.5,2023-06-05,1,1776.7,purchase
INT_0000596,CUST_0664,PROD_00029,4.0,2024-03-18,2,18924.18,purchase
INT_0000597,CUST_0301,PROD_00117,5.0,2023-01-20,1,795.45,purchase
INT_0000598,CUST_0155,PROD_00083,4.0,2023-12-01,1,1449.12,cart_add
INT_0000599,CUST_0206,PROD_00053,4.0,2023-12-30,2,13712.82,cart_add
INT_0000600,CUST_0591,PROD_00056,4.0,2023-07-31,1,886.99,purchase
INT_0000601,CUST_0547,PROD_00043,4.5,2023-05-11,1,43262.5,view
INT_0000602,CUST_0336,PROD_00001,4.5,2023-08-02,1,17626.13,purchase
INT_0000603,CUST_0278,PROD_00099,5.0,2023-12-30,1,676.7,view
INT_0000604,CUST_0968,PROD_00004,4.5,2024-01-20,1,39429.39,view
INT_0000605,CUST_0875,PROD_00145,4.0,2024-04-02,1,9078.49,purchase
INT_0000606,CUST_0790,PROD_00055,4.5,2023-04-06,3,23547.72,purchase
INT_0000607,CUST_0593,PROD_00087,4.0,2023-08-03,1,3835.55,purchase
INT_0000608,CUST_0620,PROD_00045,4.5,2024-03-01,1,4401.96,view
INT_0000609,CUST_0819,PROD_00072,4.0,2024-06-04,1,3451.13,purchase
INT_0000610,CUST_0008,PROD_00033,3.5,2023-04-13,1,9465.44,view
INT_0000611,CUST_0857,PROD_00097,5.0,2023-11-04,1,2336.27,cart_add
INT_0000612,CUST_0667,PROD_00082,4.0,2024-04-27,1,12141.51,view
INT_0000613,CUST_0748,PROD_00133,3.0,2023-05-25,2,2763.04,purchase
INT_0000614,CUST_0010,PROD_00039,3.5,2024-04-26,2,7588.78,purchase
INT_0000615,CUST_0822,PROD_00017,5.0,2023-10-28,1,8688.45,purchase
INT_0000616,CUST_0162,PROD_00043,3.5,2024-06-15,3,129787.5,cart_add
INT_0000617,CUST_0830,PROD_00075,3.0,2023-04-23,2,8498.26,purchase
INT_0000618,CUST_0209,PROD_00017,4.5,2023-09-29,1,8688.45,purchase
INT_0000619,CUST_0027,PROD_00046,4.5,2023-02-05,1,2320.56,purchase
INT_0000620,CUST_0418,PROD_00036,4.0,2024-06-21,1,10068.24,purchase
INT_0000621,CUST_0358,PROD_00007,3.0,2023-03-09,1,26132.62,purchase
INT_0000622,CUST_0426,PROD_00081,3.5,2023-05-18,2,9461.98,cart_add
INT_0000623,CUST_0001,PROD_00119,4.5,2023-09-21,1,3671.07,cart_add
INT_0000624,CUST_0375,PROD_00002,4.5,2023-04-09,1,92329.48,cart_add
INT_0000625,CUST_0873,PROD_00089,3.5,2024-06-11,1,8430.35,view
INT_0000626,CUST_0231,PROD_00112,5.0,2024-02-18,1,790.38,cart_add
INT_0000627,CUST_0256,PROD_00033,3.5,2023-11-05,1,9465.44,view
INT_0000628,CUST_0685,PROD_00018,4.5,2023-10-01,2,20257.86,purchase
INT_0000629,CUST_0433,PROD_00017,4.0,2023-02-05,1,8688.45,cart_add
INT_0000630,CUST_0648,PROD_00117,4.0,2023-07-06,1,795.45,cart_add
INT_0000631,CUST_0856,PROD_00044,3.5,2023-11-27,1,34110.93,purchase
INT_0000632,CUST_0879,PROD_00051,5.0,2024-02-20,1,2505.88,purchase
INT_0000633,CUST_0637,PROD_00033,4.0,2023-10-14,1,9465.44,purchase
INT_0000634,CUST_0346,PROD_00056,4.5,2023-09-19,1,886.99,view
INT_0000635,CUST_0791,PROD_00001,4.0,2023-12-17,2,35252.26,purchase
INT_0000636,CUST_0801,PROD_00012,4.5,2023-05-10,1,24652.71,view
INT_0000637,CUST_0850,PROD_00060,4.5,2023-10-30,1,19417.46,purchase
INT_0000638,CUST_0464,PROD_00145,4.5,2023-03-26,3,27235.47,view
INT_0000639,CUST_0187,PROD_00139,4.5,2024-06-07,1,1499.89,cart_add
INT_0000640,CUST_0228,PROD_00122,3.5,2023-12-29,1,693.71,cart_add
INT_0000641,CUST_0577,PROD_00102,4.0,2024-06-29,1,3942.17,purchase
INT_0000642,CUST_0970,PROD_00106,3.5,2023-06-12,1,1371.54,purchase
INT_0000643,CUST_0650,PROD_00145,3.5,2023-06-05,1,9078.49,view
INT_0000644,CUST_0435,PROD_00026,3.5,2024-02-15,1,20390.69,
INT_0000645,CUST_0996,PROD_00130,4.5,2023-11-26,1,11682.93,view
INT_0000646,CUST_0001,PROD_00098,4.5,2023-11-16,1,383.97,cart_add
INT_0000647,CUST_0609,PROD_00049,3.5,2024-02-25,1,6374.8,purchase
INT_0000648,CUST_0165,PROD_00126,4.5,2023-09-06,1,548.2,purchase
INT_0000649,CUST_0430,PROD_00081,3.0,2023-12-25,1,4730.99,view
INT_0000650,CUST_0283,PROD_00107,3.5,2023-06-05,1,310.23,purchase
INT_0000651,CUST_0283,PROD_00071,3.0,2023-05-01,1,2038.86,purchase
