interaction_id,customer_id,product_id,rating,timestamp,quantity,purchase_amount,interaction_type,user_idx,item_idx
INT_0000297,CUST_0427,PROD_00128,4.0,2023-03-24,2,5147.4,purchase,426,127
INT_0000298,CUST_0133,PROD_00008,3.5,2023-02-06,1,56223.56,purchase,132,7
INT_0000299,CUST_0359,PROD_00036,4.0,2023-08-22,1,10068.24,purchase,358,35
INT_0000300,CUST_0793,PROD_00083,4.0,2024-01-24,1,1449.12,cart_add,792,82
INT_0000301,CUST_0566,PROD_00095,3.5,2024-01-22,1,2465.32,purchase,565,94
INT_0000302,CUST_0438,PROD_00097,3.5,2023-05-01,2,4672.54,view,437,96
INT_0000303,CUST_0377,PROD_00002,4.0,2023-03-01,1,92329.48,purchase,376,1
INT_0000304,CUST_0011,PROD_00121,4.5,2023-02-16,3,9865.68,purchase,10,120
INT_0000305,CUST_0738,PROD_00040,3.0,2023-02-28,1,2286.53,purchase,737,39
INT_0000306,CUST_0045,PROD_00079,4.0,2023-09-08,3,38549.22,purchase,44,78
INT_0000307,CUST_0408,PROD_00037,3.0,2023-03-20,1,2848.11,view,407,36
INT_0000308,CUST_0211,PROD_00110,4.5,2024-01-01,2,2067.06,view,210,109
INT_0000309,CUST_0455,PROD_00091,5.0,2023-10-27,2,2998.4,purchase,454,90
INT_0000310,CUST_0915,PROD_00092,3.6483516483516483,2024-05-30,1,2848.09,purchase,914,91
INT_0000311,CUST_0421,PROD_00041,4.0,2023-10-14,1,5324.01,view,420,40
INT_0000312,CUST_0862,PROD_00107,3.5,2023-08-04,1,310.23,cart_add,861,106
INT_0000313,CUST_0807,PROD_00125,4.5,2024-03-26,1,789.12,purchase,806,124
INT_0000314,CUST_0117,PROD_00116,4.5,2023-10-04,1,333.34,purchase,116,115
INT_0000315,CUST_0848,PROD_00053,3.0,2024-01-29,1,6856.41,view,847,52
INT_0000316,CUST_0394,PROD_00043,3.5,2024-01-24,1,43262.5,purchase,393,42
INT_0000317,CUST_0054,PROD_00042,3.5,2023-12-23,2,3922.92,view,53,41
INT_0000318,CUST_0773,PROD_00040,4.5,2023-09-26,2,4573.06,purchase,772,39
INT_0000319,CUST_0776,PROD_00108,4.0,2024-03-20,2,5750.4,cart_add,775,107
INT_0000320,CUST_0951,PROD_00022,3.0,2023-04-22,1,2367.53,view,950,21
INT_0000321,CUST_0955,PROD_00119,5.0,2024-04-19,1,3671.07,cart_add,954,118
INT_0000322,CUST_0788,PROD_00139,3.0,2024-01-26,1,1499.89,view,787,138
INT_0000323,CUST_0244,PROD_00022,3.0,2023-10-08,1,2367.53,purchase,243,21
INT_0000324,CUST_0556,PROD_00039,4.0,2023-02-09,1,3794.39,purchase,555,38
INT_0000325,CUST_0676,PROD_00078,4.5,2023-01-13,1,4758.22,purchase,675,77
INT_0000326,CUST_0329,PROD_00063,5.0,2024-03-30,1,3518.47,purchase,328,62
INT_0000327,CUST_0478,PROD_00054,4.5,2023-08-12,1,9442.54,purchase,477,53
INT_0000328,CUST_0082,PROD_00007,4.0,2023-11-18,3,78397.86,purchase,81,6
INT_0000329,CUST_0265,PROD_00126,3.5,2024-05-21,1,548.2,cart_add,264,125
INT_0000330,CUST_0151,PROD_00044,4.0,2023-08-27,1,34110.93,purchase,150,43
INT_0000331,CUST_0701,PROD_00058,4.5,2023-11-21,1,1757.13,cart_add,700,57
INT_0000332,CUST_0063,PROD_00112,5.0,2023-09-21,1,790.38,cart_add,62,111
INT_0000333,CUST_0870,PROD_00111,4.5,2023-08-29,1,1363.36,purchase,869,110
INT_0000334,CUST_0455,PROD_00136,3.0,2023-07-28,1,5480.59,purchase,454,135
INT_0000335,CUST_0843,PROD_00083,4.0,2024-03-12,2,2898.24,purchase,842,82
INT_0000336,CUST_0335,PROD_00103,4.5,2024-02-22,2,5011.04,purchase,334,102
INT_0000337,CUST_0966,PROD_00106,4.5,2023-06-14,1,1371.54,purchase,965,105
INT_0000338,CUST_0154,PROD_00070,3.0,2023-08-05,2,2870.74,purchase,153,69
INT_0000339,CUST_0800,PROD_00076,4.0,2023-12-19,2,6806.6,purchase,799,75
INT_0000340,CUST_0597,PROD_00073,4.0,2024-01-26,2,5439.66,cart_add,596,72
INT_0000341,CUST_0979,PROD_00076,4.5,2023-08-18,1,3403.3,view,978,75
INT_0000342,CUST_0646,PROD_00055,4.0,2023-05-05,2,15698.48,purchase,645,54
INT_0000343,CUST_0053,PROD_00040,4.0,2024-06-16,1,2286.53,purchase,52,39
INT_0000344,CUST_0857,PROD_00090,5.0,2023-12-03,1,2228.92,cart_add,856,89
INT_0000345,CUST_0371,PROD_00053,3.5,2023-04-29,1,6856.41,purchase,370,52
INT_0000346,CUST_0981,PROD_00130,4.0,2023-12-27,1,11682.93,purchase,980,129
INT_0000347,CUST_0371,PROD_00103,5.0,2024-04-04,2,5011.04,purchase,370,102
INT_0000348,CUST_0848,PROD_00052,4.0,2023-09-08,2,22527.34,purchase,847,51
INT_0000349,CUST_0599,PROD_00035,4.5,2023-10-21,1,1999.37,purchase,598,34
INT_0000350,CUST_0419,PROD_00058,5.0,2024-05-21,1,1757.13,cart_add,418,57
INT_0000351,CUST_0922,PROD_00126,4.0,2023-06-20,1,548.2,purchase,921,125
INT_0000352,CUST_0568,PROD_00114,4.5,2023-04-14,1,681.42,purchase,567,113
INT_0000353,CUST_0442,PROD_00092,3.0,2023-03-16,1,2848.09,view,441,91
INT_0000354,CUST_0941,PROD_00106,4.0,2023-05-11,1,1371.54,view,940,105
INT_0000355,CUST_0730,PROD_00136,3.5,2023-12-11,1,5480.59,cart_add,729,135
INT_0000356,CUST_0740,PROD_00104,5.0,2023-12-30,2,3365.54,view,739,103
INT_0000357,CUST_0646,PROD_00039,4.5,2023-10-24,2,7588.78,cart_add,645,38
INT_0000358,CUST_0752,PROD_00126,4.0,2024-06-05,1,548.2,view,751,125
INT_0000359,CUST_0608,PROD_00143,4.5,2024-04-09,1,18762.24,purchase,607,142
INT_0000360,CUST_0521,PROD_00044,3.5,2023-04-10,1,34110.93,purchase,520,43
INT_0000361,CUST_0050,PROD_00062,4.5,2024-06-04,2,8041.56,purchase,49,61
INT_0000362,CUST_0331,PROD_00031,4.5,2023-05-27,1,133814.82,view,330,30
INT_0000363,CUST_0904,PROD_00082,4.0,2024-06-15,1,12141.51,view,903,81
INT_0000364,CUST_0322,PROD_00095,3.5,2023-05-02,1,2465.32,purchase,321,94
INT_0000365,CUST_0230,PROD_00060,4.0,2023-09-23,3,58252.38,cart_add,229,59
INT_0000366,CUST_0947,PROD_00042,4.0,2023-04-09,1,1961.46,cart_add,946,41
INT_0000367,CUST_0773,PROD_00106,4.5,2023-02-10,3,4114.62,purchase,772,105
INT_0000368,CUST_0819,PROD_00078,4.0,2023-01-27,1,4758.22,purchase,818,77
INT_0000369,CUST_0971,PROD_00067,4.0,2024-06-17,1,4994.62,purchase,970,66
INT_0000370,CUST_0941,PROD_00042,4.5,2023-05-03,1,1961.46,purchase,940,41
INT_0000371,CUST_0270,PROD_00057,3.0,2023-10-13,1,2369.94,purchase,269,56
INT_0000372,CUST_0363,PROD_00056,4.0,2023-08-16,1,886.99,purchase,362,55
INT_0000373,CUST_0520,PROD_00096,4.5,2024-06-09,1,860.39,purchase,519,95
INT_0000374,CUST_0705,PROD_00046,5.0,2024-03-19,1,2320.56,cart_add,704,45
INT_0000375,CUST_0534,PROD_00094,4.5,2023-02-06,2,3982.86,cart_add,533,93
INT_0000376,CUST_0252,PROD_00054,4.5,2023-08-14,1,9442.54,purchase,251,53
INT_0000377,CUST_0156,PROD_00047,4.0,2024-05-23,1,6755.43,purchase,155,46
INT_0000378,CUST_0897,PROD_00136,4.0,2023-08-08,1,5480.59,purchase,896,135
INT_0000379,CUST_0572,PROD_00116,4.5,2023-02-09,1,333.34,purchase,571,115
INT_0000380,CUST_0390,PROD_00027,4.0,2023-12-24,1,43843.14,cart_add,389,26
INT_0000381,CUST_0185,PROD_00024,4.0,2023-10-27,1,727.27,purchase,184,23
INT_0000382,CUST_0646,PROD_00050,3.5,2024-05-07,1,8406.54,purchase,645,49
INT_0000383,CUST_0987,PROD_00129,5.0,2023-10-22,1,13645.52,purchase,986,128
INT_0000384,CUST_0254,PROD_00025,3.5,2024-04-20,3,6205.86,cart_add,253,24
INT_0000385,CUST_0356,PROD_00127,5.0,2024-05-10,2,26418.3,view,355,126
INT_0000386,CUST_0616,PROD_00050,3.5,2023-10-25,1,8406.54,purchase,615,49
INT_0000387,CUST_0872,PROD_00102,3.5,2023-11-27,1,3942.17,purchase,871,101
INT_0000388,CUST_0401,PROD_00057,3.5,2023-09-24,2,4739.88,purchase,400,56
INT_0000389,CUST_0746,PROD_00122,4.5,2023-02-16,1,693.71,purchase,745,121
INT_0000390,CUST_0587,PROD_00102,4.0,2023-04-23,2,7884.34,cart_add,586,101
INT_0000391,CUST_0338,PROD_00143,4.0,2023-01-22,2,37524.48,purchase,337,142
INT_0000392,CUST_0722,PROD_00075,3.0,2023-03-06,1,4249.13,purchase,721,74
INT_0000393,CUST_0371,PROD_00102,5.0,2024-02-10,2,7884.34,purchase,370,101
INT_0000394,CUST_0821,PROD_00036,4.0,2024-02-28,1,10068.24,cart_add,820,35
INT_0000395,CUST_0963,PROD_00094,4.5,2024-06-23,1,1991.43,purchase,962,93
INT_0000396,CUST_0497,PROD_00122,3.5,2023-01-25,1,693.71,cart_add,496,121
INT_0000397,CUST_0254,PROD_00092,4.0,2024-01-22,1,2848.09,purchase,253,91
INT_0000398,CUST_0759,PROD_00096,5.0,2023-03-20,1,860.39,cart_add,758,95
INT_0000399,CUST_0781,PROD_00143,3.5,2023-06-05,1,18762.24,purchase,780,142
INT_0000400,CUST_0401,PROD_00116,4.0,2023-11-16,2,666.68,purchase,400,115
INT_0000401,CUST_0762,PROD_00002,4.0,2023-07-27,1,92329.48,view,761,1
INT_0000402,CUST_0591,PROD_00127,4.448453608247423,2023-04-06,1,13209.15,purchase,590,126
INT_0000403,CUST_0286,PROD_00036,5.0,2024-06-30,1,10068.24,purchase,285,35
INT_0000404,CUST_0509,PROD_00123,5.0,2023-04-21,1,1299.27,purchase,508,122
INT_0000405,CUST_0026,PROD_00010,3.5,2024-01-14,1,20991.01,purchase,25,9
INT_0000406,CUST_0319,PROD_00098,4.5,2023-03-27,1,383.97,purchase,318,97
INT_0000407,CUST_0886,PROD_00130,4.5,2023-03-27,1,11682.93,cart_add,885,129
INT_0000408,CUST_0485,PROD_00088,5.0,2023-08-27,1,4704.5,purchase,484,87
INT_0000409,CUST_0422,PROD_00105,3.5,2023-06-04,1,774.81,cart_add,421,104
INT_0000410,CUST_0614,PROD_00076,3.0,2023-08-03,2,6806.6,cart_add,613,75
INT_0000411,CUST_0559,PROD_00141,5.0,2023-08-30,1,87138.31,cart_add,558,140
INT_0000412,CUST_0527,PROD_00091,5.0,2023-03-25,2,2998.4,purchase,526,90
INT_0000413,CUST_0080,PROD_00125,4.5,2023-06-15,1,789.12,purchase,79,124
INT_0000414,CUST_0203,PROD_00088,5.0,2023-02-09,2,9409.0,purchase,202,87
INT_0000415,CUST_0642,PROD_00133,3.5,2024-03-04,1,1381.52,purchase,641,132
INT_0000416,CUST_0446,PROD_00110,4.5,2023-10-05,1,1033.53,cart_add,445,109
INT_0000417,CUST_0381,PROD_00120,3.5,2023-10-25,1,1629.41,purchase,380,119
INT_0000418,CUST_0629,PROD_00074,4.0,2023-09-15,1,3668.68,purchase,628,73
INT_0000419,CUST_0339,PROD_00095,4.0,2023-05-19,1,2465.32,cart_add,338,94
INT_0000420,CUST_0486,PROD_00103,4.5,2023-06-03,1,2505.52,view,485,102
INT_0000421,CUST_0006,PROD_00031,3.5,2023-04-07,1,133814.82,purchase,5,30
INT_0000422,CUST_0063,PROD_00103,5.0,2023-03-10,1,2505.52,purchase,62,102
INT_0000423,CUST_0232,PROD_00063,3.5,2023-07-17,1,3518.47,cart_add,231,62
INT_0000424,CUST_0889,PROD_00141,4.5,2024-01-12,1,87138.31,purchase,888,140
INT_0000425,CUST_0261,PROD_00073,4.0,2023-07-27,1,2719.83,purchase,260,72
INT_0000426,CUST_0749,PROD_00127,4.0,2023-04-15,1,13209.15,purchase,748,126
INT_0000427,CUST_0661,PROD_00078,4.0,2023-10-11,3,14274.66,cart_add,660,77
INT_0000428,CUST_0631,PROD_00098,4.0,2023-06-22,1,383.97,purchase,630,97
INT_0000429,CUST_0222,PROD_00112,5.0,2023-05-31,1,790.38,purchase,221,111
INT_0000430,CUST_0001,PROD_00144,5.0,2023-02-23,1,42410.65,cart_add,0,143
INT_0000431,CUST_0436,PROD_00057,3.5,2024-05-27,2,4739.88,purchase,435,56
INT_0000432,CUST_0403,PROD_00086,4.0,2024-04-30,1,1468.63,cart_add,402,85
INT_0000433,CUST_0325,PROD_00078,4.5,2023-08-08,3,14274.66,view,324,77
INT_0000434,CUST_0854,PROD_00144,4.0,2024-03-23,1,42410.65,purchase,853,143
INT_0000435,CUST_0808,PROD_00140,3.0,2024-03-21,1,1448.74,purchase,807,139
INT_0000436,CUST_0887,PROD_00026,4.0,2023-12-21,1,20390.69,purchase,886,25
INT_0000437,CUST_0574,PROD_00072,5.0,2023-07-15,1,3451.13,purchase,573,71
INT_0000438,CUST_0766,PROD_00005,4.0,2024-01-05,1,60350.67,purchase,765,4
INT_0000439,CUST_0318,PROD_00043,4.5,2023-09-17,1,43262.5,purchase,317,42
INT_0000440,CUST_0280,PROD_00033,3.5,2024-05-05,1,9465.44,view,279,32
INT_0000441,CUST_0722,PROD_00080,4.0,2023-02-01,2,7313.58,view,721,79
INT_0000442,CUST_0623,PROD_00092,3.5,2024-04-29,1,2848.09,cart_add,622,91
INT_0000443,CUST_0559,PROD_00127,4.0,2023-01-30,1,13209.15,cart_add,558,126
INT_0000444,CUST_0723,PROD_00084,4.0,2023-05-15,1,4501.95,cart_add,722,83
INT_0000445,CUST_0123,PROD_00072,4.5,2023-03-05,1,3451.13,view,122,71
INT_0000446,CUST_0285,PROD_00057,3.0,2023-01-18,1,2369.94,cart_add,284,56
INT_0000447,CUST_0922,PROD_00124,5.0,2024-01-11,1,1078.15,view,921,123
INT_0000448,CUST_0413,PROD_00033,4.0,2023-03-04,1,9465.44,cart_add,412,32
INT_0000449,CUST_0514,PROD_00128,3.5,2023-06-26,1,2573.7,purchase,513,127
INT_0000450,CUST_0204,PROD_00105,3.5,2023-01-04,1,774.81,purchase,203,104
INT_0000451,CUST_0121,PROD_00022,4.0,2023-03-30,1,2367.53,purchase,120,21
INT_0000452,CUST_0120,PROD_00103,4.0,2023-03-30,1,2505.52,purchase,119,102
INT_0000453,CUST_0989,PROD_00017,4.0,2023-01-11,1,8688.45,purchase,988,16
INT_0000454,CUST_0084,PROD_00037,4.5,2023-11-12,2,5696.22,cart_add,83,36
INT_0000455,CUST_0924,PROD_00003,4.0,2023-05-16,1,77001.71,purchase,923,2
INT_0000456,CUST_0294,PROD_00040,3.5,2023-11-20,1,2286.53,cart_add,293,39
INT_0000457,CUST_0280,PROD_00072,3.5,2023-10-30,1,3451.13,purchase,279,71
INT_0000458,CUST_0095,PROD_00001,4.0,2023-12-24,2,35252.26,purchase,94,0
INT_0000459,CUST_0850,PROD_00090,5.0,2023-02-07,2,4457.84,purchase,849,89
INT_0000460,CUST_0160,PROD_00005,4.0,2024-03-20,1,60350.67,cart_add,159,4
INT_0000461,CUST_0816,PROD_00099,4.0,2024-05-30,1,676.7,cart_add,815,98
INT_0000462,CUST_0276,PROD_00099,4.5,2023-09-22,1,676.7,purchase,275,98
INT_0000463,CUST_0945,PROD_00119,4.5,2023-07-10,1,3671.07,purchase,944,118
INT_0000464,CUST_0331,PROD_00011,3.5,2023-02-04,1,18057.44,purchase,330,10
INT_0000465,CUST_0368,PROD_00092,3.0,2024-03-07,1,2848.09,purchase,367,91
INT_0000466,CUST_0925,PROD_00117,5.0,2023-11-10,1,795.45,purchase,924,116
INT_0000467,CUST_0771,PROD_00061,4.5,2024-04-12,1,76203.75,cart_add,770,60
INT_0000468,CUST_0749,PROD_00130,5.0,2023-09-16,1,11682.93,cart_add,748,129
INT_0000469,CUST_0495,PROD_00103,4.5,2023-08-28,2,5011.04,view,494,102
INT_0000470,CUST_0520,PROD_00114,4.5,2023-10-03,3,2044.26,purchase,519,113
INT_0000471,CUST_0030,PROD_00022,3.0,2023-11-04,2,4735.06,view,29,21
INT_0000472,CUST_0966,PROD_00110,5.0,2023-05-23,1,1033.53,purchase,965,109
INT_0000473,CUST_0983,PROD_00133,3.0,2023-05-25,2,2763.04,purchase,982,132
INT_0000474,CUST_0170,PROD_00084,3.618181818181818,2023-07-25,2,9003.9,purchase,169,83
INT_0000475,CUST_0083,PROD_00125,4.5,2024-03-23,1,789.12,purchase,82,124
INT_0000476,CUST_0702,PROD_00080,4.0,2023-01-06,1,3656.79,purchase,701,79
INT_0000477,CUST_0483,PROD_00136,3.5,2023-08-06,2,10961.18,cart_add,482,135
INT_0000478,CUST_0852,PROD_00106,4.0,2023-04-09,1,1371.54,purchase,851,105
INT_0000479,CUST_0958,PROD_00124,5.0,2023-10-17,2,2156.3,cart_add,957,123
INT_0000480,CUST_0435,PROD_00024,3.5,2023-12-22,1,727.27,cart_add,434,23
INT_0000481,CUST_0601,PROD_00005,5.0,2023-07-02,2,120701.34,purchase,600,4
INT_0000482,CUST_0349,PROD_00010,3.5,2024-02-12,2,41982.02,cart_add,348,9
INT_0000483,CUST_0142,PROD_00142,3.0,2023-11-06,1,57884.88,purchase,141,141
INT_0000484,CUST_0670,PROD_00127,4.0,2023-11-15,1,13209.15,cart_add,669,126
INT_0000485,CUST_0036,PROD_00076,4.5,2023-07-03,1,3403.3,cart_add,35,75
INT_0000486,CUST_0855,PROD_00099,4.5,2023-12-21,1,676.7,purchase,854,98
INT_0000487,CUST_0884,PROD_00030,5.0,2023-06-14,1,146486.01,purchase,883,29
INT_0000488,CUST_0394,PROD_00075,3.31981981981982,2024-02-16,1,4249.13,purchase,393,74
INT_0000489,CUST_0436,PROD_00085,5.0,2024-04-06,1,4169.39,cart_add,435,84
INT_0000490,CUST_0730,PROD_00122,4.0,2024-01-09,1,693.71,purchase,729,121
INT_0000491,CUST_0435,PROD_00023,4.0,2023-03-23,1,1404.99,purchase,434,22
INT_0000492,CUST_0957,PROD_00127,4.0,2024-06-11,2,26418.3,cart_add,956,126
INT_0000493,CUST_0466,PROD_00127,4.5,2023-02-10,1,13209.15,purchase,465,126
INT_0000494,CUST_0376,PROD_00113,5.0,2024-01-14,1,1776.7,purchase,375,112
INT_0000495,CUST_0304,PROD_00109,3.0,2023-10-01,1,2497.06,purchase,303,108
INT_0000496,CUST_0018,PROD_00003,3.0,2023-02-06,1,77001.71,purchase,17,2
INT_0000497,CUST_0038,PROD_00060,4.5,2023-06-29,1,19417.46,purchase,37,59
INT_0000498,CUST_0745,PROD_00077,4.0,2023-10-09,1,3704.94,purchase,744,76
INT_0000499,CUST_0633,PROD_00018,5.0,2024-06-20,1,10128.93,purchase,632,17
INT_0000500,CUST_0335,PROD_00118,3.5,2023-04-14,1,3101.68,view,334,117
INT_0000501,CUST_0081,PROD_00019,4.5,2023-11-06,1,22127.18,purchase,80,18
INT_0000502,CUST_0974,PROD_00076,4.0,2023-03-23,2,6806.6,purchase,973,75
INT_0000503,CUST_0120,PROD_00095,4.0,2023-11-07,1,2465.32,purchase,119,94
INT_0000504,CUST_0813,PROD_00050,4.0,2024-01-19,1,8406.54,purchase,812,49
INT_0000505,CUST_0958,PROD_00044,4.5,2023-07-10,1,34110.93,cart_add,957,43
INT_0000506,CUST_0620,PROD_00080,3.5,2023-10-19,1,3656.79,purchase,619,79
INT_0000507,CUST_0020,PROD_00130,4.5,2023-10-09,1,11682.93,purchase,19,129
INT_0000508,CUST_1000,PROD_00138,3.0,2023-08-19,1,398.29,purchase,999,137
INT_0000509,CUST_0066,PROD_00131,4.0,2024-04-16,1,973.16,cart_add,65,130
INT_0000510,CUST_0337,PROD_00141,4.0,2023-01-13,1,87138.31,purchase,336,140
INT_0000511,CUST_0843,PROD_00064,3.5,2024-05-25,1,4524.2,cart_add,842,63
INT_0000512,CUST_0690,PROD_00012,4.5,2023-03-22,1,24652.71,purchase,689,11
INT_0000513,CUST_0354,PROD_00113,5.0,2024-06-26,1,1776.7,purchase,353,112
INT_0000514,CUST_0323,PROD_00019,4.5,2023-06-09,1,22127.18,purchase,322,18
INT_0000515,CUST_0361,PROD_00015,4.0,2023-01-24,2,9291.62,purchase,360,14
INT_0000516,CUST_0762,PROD_00100,3.5,2023-05-15,1,671.14,view,761,99
INT_0000517,CUST_0127,PROD_00095,3.5,2023-04-24,1,2465.32,purchase,126,94
INT_0000518,CUST_0163,PROD_00025,5.0,2024-02-15,1,2068.62,purchase,162,24
INT_0000519,CUST_0223,PROD_00085,4.5,2023-11-24,2,8338.78,cart_add,222,84
INT_0000520,CUST_0681,PROD_00127,5.0,2023-11-22,1,13209.15,purchase,680,126
INT_0000521,CUST_0231,PROD_00118,4.0,2024-04-20,1,3101.68,view,230,117
INT_0000522,CUST_0161,PROD_00068,3.5,2023-10-23,1,1794.76,cart_add,160,67
INT_0000523,CUST_0782,PROD_00127,4.0,2023-04-11,1,13209.15,cart_add,781,126
INT_0000524,CUST_0998,PROD_00110,4.0,2023-01-30,1,1033.53,purchase,997,109
INT_0000525,CUST_0635,PROD_00138,3.0,2024-02-23,2,796.58,purchase,634,137
INT_0000526,CUST_0256,PROD_00045,4.0,2023-04-04,3,13205.88,purchase,255,44
INT_0000527,CUST_0616,PROD_00076,4.0,2024-06-07,2,6806.6,view,615,75
INT_0000528,CUST_0166,PROD_00107,4.0,2023-09-03,1,310.23,view,165,106
INT_0000529,CUST_0944,PROD_00113,4.0,2023-03-08,2,3553.4,purchase,943,112
INT_0000530,CUST_0473,PROD_00057,4.0,2024-03-30,3,7109.82,cart_add,472,56
INT_0000531,CUST_0997,PROD_00011,4.0,2023-12-06,2,36114.88,view,996,10
INT_0000532,CUST_0251,PROD_00134,5.0,2023-01-08,1,1979.73,cart_add,250,133
INT_0000533,CUST_0417,PROD_00091,5.0,2024-01-30,1,1499.2,purchase,416,90
INT_0000534,CUST_0267,PROD_00002,4.0,2024-06-30,1,92329.48,purchase,266,1
INT_0000535,CUST_0848,PROD_00072,4.0,2024-02-12,2,6902.26,cart_add,847,71
INT_0000536,CUST_0041,PROD_00060,5.0,2024-06-07,1,19417.46,purchase,40,59
INT_0000537,CUST_0807,PROD_00119,4.0,2023-09-26,2,7342.14,purchase,806,118
INT_0000538,CUST_0811,PROD_00014,4.0,2024-02-27,1,3357.95,purchase,810,13
INT_0000539,CUST_0249,PROD_00021,3.5,2023-04-10,1,24714.25,cart_add,248,20
INT_0000540,CUST_0470,PROD_00117,4.5,2023-09-08,2,1590.9,purchase,469,116
INT_0000541,CUST_0706,PROD_00141,4.5,2023-09-22,1,87138.31,purchase,705,140
INT_0000542,CUST_0780,PROD_00030,4.5,2023-01-27,1,146486.01,purchase,779,29
INT_0000543,CUST_0372,PROD_00051,4.5,2023-06-12,1,2505.88,purchase,371,50
INT_0000544,CUST_0731,PROD_00063,4.0,2023-05-12,1,3518.47,purchase,730,62
INT_0000545,CUST_0394,PROD_00058,4.0,2023-08-05,1,1757.13,purchase,393,57
INT_0000546,CUST_0013,PROD_00083,5.0,2024-06-13,1,1449.12,cart_add,12,82
INT_0000547,CUST_0175,PROD_00107,4.0,2024-05-28,1,310.23,purchase,174,106
INT_0000548,CUST_0887,PROD_00133,3.5,2024-06-21,1,1381.52,purchase,886,132
INT_0000549,CUST_0389,PROD_00033,4.5,2023-12-17,1,9465.44,purchase,388,32
INT_0000550,CUST_0154,PROD_00111,4.5,2023-05-03,1,1363.36,purchase,153,110
INT_0000551,CUST_0471,PROD_00145,4.0,2023-01-13,2,18156.98,cart_add,470,144
INT_0000552,CUST_0802,PROD_00030,5.0,2023-07-27,1,146486.01,purchase,801,29
INT_0000553,CUST_0642,PROD_00072,4.0,2023-03-10,1,3451.13,view,641,71
INT_0000554,CUST_0867,PROD_00137,4.5,2023-02-27,1,9492.91,purchase,866,136
INT_0000555,CUST_0251,PROD_00127,5.0,2023-09-08,1,13209.15,cart_add,250,126
INT_0000556,CUST_0182,PROD_00101,4.0,2023-10-12,1,3128.53,purchase,181,100
INT_0000557,CUST_0851,PROD_00013,5.0,2023-05-16,1,4064.55,purchase,850,12
INT_0000558,CUST_0234,PROD_00047,4.5,2024-05-03,1,6755.43,purchase,233,46
INT_0000559,CUST_0801,PROD_00043,4.5,2023-03-16,1,43262.5,purchase,800,42
INT_0000560,CUST_0086,PROD_00091,4.0,2023-08-09,1,1499.2,purchase,85,90
INT_0000561,CUST_0010,PROD_00054,5.0,2023-04-25,1,9442.54,purchase,9,53
INT_0000562,CUST_0659,PROD_00052,5.0,2024-04-12,3,33791.01,purchase,658,51
INT_0000563,CUST_0417,PROD_00114,4.5,2023-06-30,1,681.42,purchase,416,113
INT_0000564,CUST_0291,PROD_00073,3.0,2024-06-28,1,2719.83,purchase,290,72
INT_0000565,CUST_0575,PROD_00036,4.5,2023-04-25,3,30204.72,view,574,35
INT_0000566,CUST_0500,PROD_00010,4.5,2024-06-05,1,20991.01,purchase,499,9
INT_0000567,CUST_0068,PROD_00107,4.0,2023-04-07,2,620.46,purchase,67,106
INT_0000568,CUST_0654,PROD_00024,3.5,2023-07-18,2,1454.54,cart_add,653,23
INT_0000569,CUST_0219,PROD_00127,4.448453608247423,2024-06-27,1,13209.15,cart_add,218,126
INT_0000570,CUST_0950,PROD_00067,4.0,2023-06-08,1,4994.62,purchase,949,66
INT_0000571,CUST_0406,PROD_00105,4.0,2023-06-10,1,774.81,purchase,405,104
INT_0000572,CUST_0486,PROD_00060,5.0,2023-10-03,1,19417.46,purchase,485,59
INT_0000573,CUST_0957,PROD_00118,4.0,2023-05-29,1,3101.68,cart_add,956,117
INT_0000574,CUST_0850,PROD_00095,4.0,2024-03-11,1,2465.32,cart_add,849,94
INT_0000575,CUST_0006,PROD_00066,4.0,2024-02-23,1,4478.86,cart_add,5,65
INT_0000576,CUST_0999,PROD_00038,4.0,2023-07-27,1,3016.23,cart_add,998,37
INT_0000577,CUST_0302,PROD_00046,3.5,2024-03-13,2,4641.12,purchase,301,45
INT_0000578,CUST_0574,PROD_00037,4.0,2024-05-30,1,2848.11,purchase,573,36
INT_0000579,CUST_0077,PROD_00011,3.5210526315789474,2024-05-06,2,36114.88,purchase,76,10
INT_0000580,CUST_0975,PROD_00143,3.5,2024-02-04,1,18762.24,view,974,142
INT_0000581,CUST_0499,PROD_00039,3.919811320754717,2024-01-20,1,3794.39,purchase,498,38
INT_0000582,CUST_0351,PROD_00117,4.5,2023-10-19,1,795.45,purchase,350,116
INT_0000583,CUST_0768,PROD_00139,4.5,2024-02-28,2,2999.78,view,767,138
INT_0000584,CUST_0604,PROD_00037,3.5,2023-04-01,1,2848.11,purchase,603,36
INT_0000585,CUST_0560,PROD_00056,3.5,2024-06-27,2,1773.98,cart_add,559,55
INT_0000586,CUST_0144,PROD_00143,3.5,2023-11-18,3,56286.72,purchase,143,142
INT_0000587,CUST_0792,PROD_00064,4.0,2023-07-08,1,4524.2,purchase,791,63
INT_0000588,CUST_0371,PROD_00053,4.0,2023-09-23,1,6856.41,cart_add,370,52
INT_0000589,CUST_0024,PROD_00111,4.5,2024-03-13,1,1363.36,purchase,23,110
INT_0000590,CUST_0050,PROD_00077,3.5,2024-06-08,1,3704.94,purchase,49,76
INT_0000591,CUST_0033,PROD_00119,5.0,2023-12-01,2,7342.14,purchase,32,118
INT_0000592,CUST_0589,PROD_00111,3.5,2023-03-19,1,1363.36,view,588,110
INT_0000593,CUST_0800,PROD_00032,3.5,2024-06-09,2,6618.36,purchase,799,31
